Trigger Time: 999.6875 ms
time,x,y,z
4043.4375,24,0,-34
4043.75,14,0,-8
4044.0625,24,0,-24
4044.375,30,-8,-26
4044.6875,26,0,-24
4045,24,6,-32
4045.3125,26,6,-36
4045.625,14,16,-24
4045.9375,28,4,-44
4046.25,26,-4,-8
4046.5625,38,-4,-26
4046.875,32,0,-34
4047.1875,20,4,-24
4047.5,26,4,-12
4047.8125,40,-6,-22
4048.125,28,-22,-28
4048.4375,24,10,-12
4048.75,30,0,-62
4049.0625,20,8,-36
4049.375,28,0,-34
4049.6875,26,0,0
4050,24,2,-34
4050.3125,20,0,-32
4050.625,28,6,-36
4050.9375,24,6,-24
4051.25,36,4,-10
4051.5625,50,0,-10
4051.875,30,0,-48
4052.1875,16,0,-36
4052.5,32,8,-30
4052.8125,26,0,-24
4053.125,30,2,-34
4053.4375,32,6,-36
4053.75,32,0,-20
4054.0625,24,6,-28
4054.375,34,-10,-26
4054.6875,24,0,-34
4055,48,-10,-8
4055.3125,30,4,-40
4055.625,22,-14,-22
4055.9375,28,0,-24
4056.25,24,0,-8
4056.5625,26,2,-24
4056.875,34,0,-32
4057.1875,28,12,-40
4057.5,38,0,-26
4057.8125,38,-8,-18
4058.125,22,4,-30
4058.4375,24,0,-32
4058.75,22,0,-10
4059.0625,36,0,-36
4059.375,24,20,-30
4059.6875,14,2,-28
4060,24,6,-32
4060.3125,30,6,-24
4060.625,26,0,-36
4060.9375,30,12,-10
4061.25,18,10,-36
4061.5625,30,-4,-64
4061.875,22,12,-26
4062.1875,28,4,-52
4062.5,28,0,-26
4062.8125,30,2,-50
4063.125,36,-10,-26
4063.4375,28,0,-34
4063.75,22,6,-24
4064.0625,34,2,-20
4064.375,18,0,-36
4064.6875,22,12,-40
4065,28,2,-30
4065.3125,14,18,-24
4065.625,24,0,-34
4065.9375,24,0,-28
4066.25,32,2,-26
4066.5625,30,2,-30
4066.875,32,0,-28
4067.1875,22,0,-44
4067.5,18,2,-32
4067.8125,44,-20,-14
4068.125,36,0,-22
4068.4375,48,14,-54
4068.75,30,0,-22
4069.0625,26,2,-20
4069.375,28,-4,-32
4069.6875,22,-2,-38
4070,30,-6,-30
4070.3125,24,14,-42
4070.625,32,-4,-26
4070.9375,6,22,-32
4071.25,32,-6,-30
4071.5625,20,4,-12
4071.875,36,0,-28
4072.1875,24,0,-34
4072.5,24,2,-28
4072.8125,32,0,-32
4073.125,38,0,-20
4073.4375,18,2,-48
4073.75,26,6,-22
4074.0625,14,12,-62
4074.375,32,2,-22
4074.6875,30,2,0
4075,40,-4,-26
4075.3125,38,2,-30
4075.625,38,8,-26
4075.9375,30,0,-22
4076.25,20,2,-26
4076.5625,28,0,-24
4076.875,20,-10,-34
4077.1875,26,2,-28
4077.5,16,2,-36
4077.8125,46,-20,-32
4078.125,24,0,-30
4078.4375,30,0,-30
4078.75,30,-16,-32
4079.0625,30,2,-26
4079.375,26,-4,-34
4079.6875,40,0,-32
4080,28,10,-14
4080.3125,30,0,-46
4080.625,18,20,-52
4080.9375,32,0,-34
4081.25,24,2,-40
4081.5625,6,16,-22
4081.875,26,2,-26
4082.1875,14,0,-46
4082.5,32,0,-40
4082.8125,32,-2,-38
4083.125,32,-14,-34
4083.4375,28,0,-36
4083.75,38,10,-14
4084.0625,40,0,-30
4084.375,22,6,-36
4084.6875,26,8,-36
4085,28,6,-62
4085.3125,28,-6,-32
4085.625,30,0,0
4085.9375,28,4,-26
4086.25,24,4,-28
4086.5625,34,2,-40
4086.875,36,0,-26
4087.1875,22,16,-62
4087.5,30,0,-36
4087.8125,38,2,-32
4088.125,34,-4,-36
4088.4375,28,0,-24
4088.75,28,8,-30
4089.0625,24,0,-42
4089.375,38,2,-26
4089.6875,32,0,-32
4090,30,0,-34
4090.3125,20,4,-24
4090.625,26,10,-12
4090.9375,30,6,-28
4091.25,40,0,-50
4091.5625,30,0,-30
4091.875,24,14,-32
4092.1875,22,0,-28
4092.5,24,10,-38
4092.8125,26,0,-26
4093.125,28,4,-34
4093.4375,26,0,-40
4093.75,32,0,-36
4094.0625,18,-12,-14
4094.375,30,6,-26
4094.6875,26,-8,0
4095,40,0,-14
4095.3125,30,0,-26
4095.625,32,-6,-26
4095.9375,26,-10,-38
4096.25,26,-6,-32
4096.5625,28,0,-38
4096.875,16,10,-70
4097.1875,30,4,-40
4097.5,38,0,-22
4097.8125,34,0,-28
4098.125,28,0,-30
4098.4375,26,0,-28
4098.75,24,2,-38
4099.0625,26,6,-36
4099.375,38,-6,-28
4099.6875,40,-8,-32
4100,24,10,-44
4100.3125,38,12,-24
4100.625,32,2,-24
4100.9375,24,0,-28
4101.25,30,0,-36
4101.5625,30,0,-28
4101.875,30,0,-6
4102.1875,32,-4,-30
4102.5,24,0,-34
4102.8125,36,0,-22
4103.125,22,10,-30
4103.4375,12,10,-64
4103.75,26,-4,-34
4104.0625,28,0,-16
4104.375,32,2,-24
4104.6875,26,0,-32
4105,40,0,-8
4105.3125,26,0,-30
4105.625,32,0,-20
4105.9375,26,0,-28
4106.25,22,14,-50
4106.5625,30,0,-32
4106.875,34,-4,-42
4107.1875,24,0,-38
4107.5,30,0,-46
4107.8125,16,0,-8
4108.125,28,2,-22
4108.4375,30,6,-34
4108.75,32,0,-22
4109.0625,48,0,-22
4109.375,44,0,-16
4109.6875,18,0,-40
4110,20,14,-36
4110.3125,28,2,-6
4110.625,32,-16,-10
4110.9375,28,6,-28
4111.25,22,0,-6
4111.5625,28,4,-34
4111.875,18,0,-26
4112.1875,30,4,-14
4112.5,36,-16,-32
4112.8125,28,6,-38
4113.125,12,18,-26
4113.4375,26,2,-10
4113.75,38,12,-24
4114.0625,30,0,-40
4114.375,44,0,-26
4114.6875,26,0,-30
4115,24,0,-30
4115.3125,32,0,-18
4115.625,16,8,-32
4115.9375,36,0,-24
4116.25,50,-8,-12
4116.5625,20,6,-56
4116.875,26,2,-36
4117.1875,24,-8,-32
4117.5,26,20,-32
4117.8125,26,0,-22
4118.125,28,0,-20
4118.4375,28,0,-44
4118.75,16,6,-24
4119.0625,22,0,-40
4119.375,34,-8,-38
4119.6875,36,0,14
4120,56,-8,-24
4120.3125,28,0,-62
4120.625,34,0,-22
4120.9375,28,0,-28
4121.25,34,0,-26
4121.5625,28,0,-28
4121.875,20,8,-38
4122.1875,30,2,-22
4122.5,34,-10,-18
4122.8125,32,22,-50
4123.125,22,-6,-12
4123.4375,30,0,0
4123.75,40,-4,0
4124.0625,28,0,-20
4124.375,14,0,-26
4124.6875,32,-2,-32
4125,26,0,-18
4125.3125,24,2,-36
4125.625,12,0,-30
4125.9375,24,4,-36
4126.25,24,2,-40
4126.5625,26,0,-38
4126.875,22,0,-28
4127.1875,30,0,-26
4127.5,28,2,-36
4127.8125,24,2,-36
4128.125,26,0,-34
4128.4375,36,-14,-32
4128.75,40,0,-28
4129.0625,46,-6,-32
4129.375,24,0,-26
4129.6875,20,0,-48
4130,30,0,-22
4130.3125,20,0,-4
4130.625,28,0,-32
4130.9375,22,4,-22
4131.25,28,-10,-24
4131.5625,28,2,-38
4131.875,40,-8,-24
4132.1875,28,4,-22
4132.5,40,-22,-20
4132.8125,32,0,-32
4133.125,30,4,-42
4133.4375,20,2,-44
4133.75,22,0,-24
4134.0625,30,2,-30
4134.375,26,0,-28
4134.6875,20,6,-22
4135,30,0,-14
4135.3125,46,12,2
4135.625,30,0,-50
4135.9375,42,-4,-40
4136.25,30,2,-32
4136.5625,26,0,-32
4136.875,20,-8,-22
4137.1875,26,0,-32
4137.5,38,-4,-24
4137.8125,28,-8,-40
4138.125,34,2,-10
4138.4375,38,-4,-28
4138.75,22,10,-40
4139.0625,30,2,-6
4139.375,38,-12,-16
4139.6875,28,0,-26
4140,40,0,-26
4140.3125,30,0,-26
4140.625,22,-8,-32
4140.9375,20,0,-34
4141.25,40,6,-14
4141.5625,24,0,-32
4141.875,10,28,-30
4142.1875,20,0,-18
4142.5,24,0,-40
4142.8125,22,0,-26
4143.125,28,-12,-28
4143.4375,16,8,-24
4143.75,32,-4,-34
4144.0625,38,-4,-24
4144.375,22,-10,-32
4144.6875,26,4,-38
4145,14,0,-34
4145.3125,26,8,-16
4145.625,30,2,-38
4145.9375,24,2,-24
4146.25,28,24,-32
4146.5625,20,10,-40
4146.875,34,0,-30
4147.1875,38,0,-18
4147.5,28,0,-42
4147.8125,28,4,-28
4148.125,36,0,0
4148.4375,32,0,-66
4148.75,20,-4,-26
4149.0625,32,2,-44
4149.375,26,0,-30
4149.6875,30,-4,-8
4150,40,-8,-18
4150.3125,24,0,-36
4150.625,36,-4,-24
4150.9375,22,8,-38
4151.25,16,12,-8
4151.5625,26,4,-34
4151.875,26,0,-34
4152.1875,12,8,-22
4152.5,30,8,-34
4152.8125,26,0,-32
4153.125,30,0,-32
4153.4375,24,0,-32
4153.75,22,0,-28
4154.0625,40,12,-10
4154.375,24,0,-32
4154.6875,10,26,-30
4155,28,0,-28
4155.3125,16,0,-38
4155.625,20,0,-28
4155.9375,28,0,-24
4156.25,34,0,0
4156.5625,34,0,-26
4156.875,22,0,-42
4157.1875,46,0,-28
4157.5,36,0,-10
4157.8125,52,-6,-10
4158.125,26,8,-26
4158.4375,28,0,-28
4158.75,52,10,-24
4159.0625,30,-12,-36
4159.375,50,0,-30
4159.6875,32,0,-24
4160,30,6,-28
4160.3125,20,8,-28
4160.625,28,0,-34
4160.9375,42,-6,-24
4161.25,26,0,-46
4161.5625,30,2,0
4161.875,42,0,-30
4162.1875,28,6,-30
4162.5,26,0,-26
4162.8125,30,0,-30
4163.125,22,0,-18
4163.4375,24,0,-42
4163.75,12,16,-38
4164.0625,32,-6,-26
4164.375,30,0,-26
4164.6875,26,-6,-38
4165,26,6,-44
4165.3125,18,0,-30
4165.625,32,14,-28
4165.9375,20,2,-20
4166.25,28,0,-26
4166.5625,26,4,-48
4166.875,32,0,-26
4167.1875,22,12,-56
4167.5,26,4,-22
4167.8125,20,0,-30
4168.125,10,0,-40
4168.4375,26,0,-34
4168.75,38,0,-32
4169.0625,28,0,-26
4169.375,20,0,-30
4169.6875,28,-4,-24
4170,12,4,-20
4170.3125,22,0,-40
4170.625,24,0,-22
4170.9375,48,0,-42
4171.25,28,6,-30
4171.5625,24,-10,10
4171.875,42,0,-22
4172.1875,30,4,0
4172.5,36,0,-20
4172.8125,38,0,-24
4173.125,24,2,-36
4173.4375,34,4,-22
4173.75,40,0,-8
4174.0625,30,2,-32
4174.375,26,2,-48
4174.6875,30,2,-30
4175,26,0,-28
4175.3125,16,4,-32
4175.625,22,4,-34
4175.9375,34,0,-34
4176.25,36,0,-26
4176.5625,16,-10,-36
4176.875,24,6,-38
4177.1875,20,16,-20
4177.5,30,6,-30
4177.8125,46,-6,-8
4178.125,30,0,-32
4178.4375,20,0,-26
4178.75,24,4,-34
4179.0625,28,0,-24
4179.375,30,0,-26
4179.6875,48,0,-8
4180,28,0,-20
4180.3125,22,-8,-40
4180.625,32,8,-28
4180.9375,52,14,-16
4181.25,28,0,-28
4181.5625,22,2,-28
4181.875,26,2,-30
4182.1875,36,0,-30
4182.5,32,0,-20
4182.8125,22,0,-36
4183.125,28,8,-32
4183.4375,34,0,-6
4183.75,30,2,-24
4184.0625,50,-4,-40
4184.375,32,-10,-26
4184.6875,46,2,-32
4185,32,-4,-32
4185.3125,34,0,-28
4185.625,28,0,-32
4185.9375,22,-8,-36
4186.25,36,-2,-22
4186.5625,16,4,-42
4186.875,30,10,-24
4187.1875,28,6,-48
4187.5,16,0,-46
4187.8125,26,0,-30
4188.125,26,2,-46
4188.4375,34,0,-26
4188.75,30,6,-32
4189.0625,32,8,-34
4189.375,42,-30,-30
4189.6875,34,-8,-32
4190,34,-10,-42
4190.3125,22,-4,-30
4190.625,30,2,-68
4190.9375,24,0,-28
4191.25,28,8,-50
4191.5625,32,-8,-28
4191.875,30,6,-32
4192.1875,40,-6,-28
4192.5,36,0,-24
4192.8125,20,0,-24
4193.125,26,6,-14
4193.4375,26,6,-26
4193.75,54,0,-10
4194.0625,34,2,-30
4194.375,14,6,-30
4194.6875,26,0,-28
4195,30,0,-34
4195.3125,32,4,-20
4195.625,18,14,-46
4195.9375,34,0,-24
4196.25,8,18,-32
4196.5625,28,0,-26
4196.875,30,0,0
4197.1875,28,2,-28
4197.5,22,4,-40
4197.8125,14,6,-16
4198.125,8,12,-32
4198.4375,22,4,-40
4198.75,24,-10,-42
4199.0625,34,0,-28
4199.375,52,8,-26
4199.6875,30,-8,-30
4200,44,0,-28
4200.3125,28,0,-30
4200.625,22,-8,-26
4200.9375,30,0,-38
4201.25,48,-2,-14
4201.5625,24,6,-38
4201.875,60,-12,-24
4202.1875,24,16,-26
4202.5,26,2,-10
4202.8125,38,2,-30
4203.125,32,0,-12
4203.4375,26,0,-30
4203.75,30,4,-32
4204.0625,28,4,-24
4204.375,34,2,-24
4204.6875,24,18,-46
4205,18,14,-44
4205.3125,8,22,-36
4205.625,26,6,-30
4205.9375,54,-6,-50
4206.25,34,0,-30
4206.5625,20,0,-16
4206.875,32,0,-26
4207.1875,32,0,-26
4207.5,26,10,-24
4207.8125,14,0,-26
4208.125,22,0,-34
4208.4375,32,-4,-24
4208.75,40,-20,-34
4209.0625,30,0,-26
4209.375,30,0,-38
4209.6875,24,0,-42
4210,22,0,-32
4210.3125,26,0,-22
4210.625,30,0,-22
4210.9375,28,4,-40
4211.25,10,6,-26
4211.5625,24,12,-38
4211.875,56,-4,-24
4212.1875,22,12,-16
4212.5,28,0,0
4212.8125,38,0,-18
4213.125,32,0,-34
4213.4375,20,8,-26
4213.75,30,0,-40
4214.0625,30,0,-24
4214.375,34,4,-28
4214.6875,48,-6,-16
4215,22,6,-30
4215.3125,34,-4,-28
4215.625,44,-4,-38
4215.9375,30,0,-32
4216.25,46,0,0
4216.5625,24,6,-20
4216.875,26,6,-26
4217.1875,22,-10,-34
4217.5,30,0,-16
4217.8125,40,0,-24
4218.125,32,-4,-20
4218.4375,28,10,-44
4218.75,24,-6,-30
4219.0625,22,10,-6
4219.375,34,0,-24
4219.6875,30,-6,-32
4220,24,0,-32
4220.3125,30,-4,-26
4220.625,32,-10,-30
4220.9375,34,0,-16
4221.25,36,0,-30
4221.5625,20,12,-28
4221.875,26,0,-34
4222.1875,36,-8,-26
4222.5,26,0,-36
4222.8125,22,0,-24
4223.125,28,2,-36
4223.4375,28,0,-30
4223.75,32,2,-24
4224.0625,24,6,-26
4224.375,38,10,6
4224.6875,16,12,-34
4225,28,0,-10
4225.3125,28,6,-26
4225.625,28,0,-36
4225.9375,24,-6,-26
4226.25,34,6,-22
4226.5625,28,0,-18
4226.875,24,-10,-26
4227.1875,30,0,-36
4227.5,36,0,-24
4227.8125,34,-8,-4
4228.125,44,-6,-24
4228.4375,30,6,-30
4228.75,26,0,-42
4229.0625,22,-2,-26
4229.375,26,2,-24
4229.6875,24,2,-30
4230,24,-2,-34
4230.3125,26,2,-24
4230.625,46,-4,-6
4230.9375,34,-4,-42
4231.25,20,2,-32
4231.5625,20,-8,-24
4231.875,32,2,-40
4232.1875,18,0,-26
4232.5,28,6,-28
4232.8125,26,6,-40
4233.125,16,8,-26
4233.4375,30,0,-28
4233.75,20,2,-34
4234.0625,22,10,-22
4234.375,22,2,0
4234.6875,36,-8,-30
4235,30,0,-26
4235.3125,20,-4,-30
4235.625,30,0,-38
4235.9375,30,0,-28
4236.25,30,4,-20
4236.5625,36,-8,-28
4236.875,30,0,-38
4237.1875,12,26,-24
4237.5,32,0,-26
4237.8125,20,0,-48
4238.125,30,0,-26
4238.4375,18,0,-10
4238.75,36,0,-24
4239.0625,10,4,-20
4239.375,24,0,-28
4239.6875,36,-14,-30
4240,28,10,-22
4240.3125,42,0,-28
4240.625,34,0,-24
4240.9375,16,2,-32
4241.25,26,8,-30
4241.5625,26,0,-30
4241.875,24,-6,-20
4242.1875,24,0,-34
4242.5,30,6,-26
4242.8125,30,2,-18
4243.125,44,-4,-20
4243.4375,28,10,-26
4243.75,22,2,0
4244.0625,36,-4,-16
4244.375,32,2,-28
4244.6875,12,0,-10
4245,32,4,-22
4245.3125,32,0,-32
4245.625,24,8,-36
4245.9375,22,4,-34
4246.25,46,0,-20
4246.5625,30,0,-14
4246.875,20,-10,-46
4247.1875,28,2,-28
4247.5,24,0,-16
4247.8125,28,0,-26
4248.125,34,2,-4
4248.4375,32,0,-26
4248.75,28,6,-32
4249.0625,40,2,-18
4249.375,26,2,-34
4249.6875,54,10,0
4250,34,0,-46
4250.3125,14,0,-30
4250.625,8,22,-60
4250.9375,30,4,-18
4251.25,26,2,-40
4251.5625,24,0,-20
4251.875,30,0,-20
4252.1875,32,-4,-38
4252.5,14,6,-16
4252.8125,34,-10,-12
4253.125,20,2,-34
4253.4375,22,0,-30
4253.75,22,2,-42
4254.0625,26,6,-26
4254.375,28,16,-34
4254.6875,28,0,-26
4255,30,-2,-18
4255.3125,30,0,-18
4255.625,32,0,-20
4255.9375,30,20,-30
4256.25,36,-8,-18
4256.5625,30,14,-10
4256.875,22,-4,-42
4257.1875,32,8,-26
4257.5,30,12,-22
4257.8125,6,2,-30
4258.125,30,0,-20
4258.4375,36,0,-24
4258.75,22,2,-30
4259.0625,20,6,-28
4259.375,28,-4,-28
4259.6875,6,28,-32
4260,24,-8,-18
4260.3125,26,0,-40
4260.625,28,2,-20
4260.9375,24,0,-30
4261.25,22,0,-24
4261.5625,32,0,-24
4261.875,20,12,-40
4262.1875,14,10,-22
4262.5,32,-2,-16
4262.8125,18,-4,-32
4263.125,26,0,-26
4263.4375,48,-4,-52
4263.75,28,0,-32
4264.0625,12,4,-28
4264.375,24,8,-38
4264.6875,22,0,-16
4265,24,6,-48
4265.3125,32,0,-38
4265.625,32,-6,-30
4265.9375,40,0,-28
4266.25,24,-6,-26
4266.5625,12,26,-22
4266.875,28,2,-28
4267.1875,12,0,-8
4267.5,28,4,-30
4267.8125,36,0,-26
4268.125,28,0,-32
4268.4375,30,-8,-26
4268.75,18,0,-30
4269.0625,24,6,-44
4269.375,28,2,0
4269.6875,40,-4,-16
4270,32,-4,-32
4270.3125,40,0,-32
4270.625,30,0,-30
4270.9375,36,0,-26
4271.25,30,2,-34
4271.5625,42,-6,-26
4271.875,26,-6,-20
4272.1875,16,0,-38
4272.5,24,-20,-36
4272.8125,30,8,0
4273.125,42,0,-28
4273.4375,30,2,-32
4273.75,24,0,-30
4274.0625,24,2,-38
4274.375,28,8,-20
4274.6875,14,8,-26
4275,32,0,-14
4275.3125,40,0,-34
4275.625,44,0,-28
4275.9375,12,4,-42
4276.25,22,-10,-28
4276.5625,42,2,-26
4276.875,26,0,-32
4277.1875,22,6,-28
4277.5,30,0,-42
4277.8125,40,0,-26
4278.125,28,-4,-34
4278.4375,54,-6,-28
4278.75,26,0,-28
4279.0625,22,2,-52
4279.375,22,0,-24
4279.6875,26,12,-32
4280,26,2,-38
4280.3125,24,0,-32
4280.625,42,0,-26
4280.9375,38,4,-20
4281.25,40,-10,-28
4281.5625,20,12,-44
4281.875,22,34,-36
4282.1875,28,6,-36
4282.5,24,4,-34
4282.8125,26,22,-30
4283.125,16,8,-42
4283.4375,34,-10,-30
4283.75,20,6,-26
4284.0625,18,10,-44
4284.375,28,2,-44
4284.6875,26,-8,-14
4285,36,0,-18
4285.3125,30,6,-18
4285.625,42,-2,-26
4285.9375,30,-8,-30
4286.25,48,0,-28
4286.5625,28,0,-36
4286.875,20,0,-30
4287.1875,30,2,-22
4287.5,16,-4,-36
4287.8125,26,12,-46
4288.125,16,8,-42
4288.4375,26,6,-30
4288.75,10,26,-38
4289.0625,24,8,-28
4289.375,24,10,-32
4289.6875,28,0,-28
4290,22,0,-34
4290.3125,34,-6,-20
4290.625,48,-2,-22
4290.9375,30,0,-30
4291.25,52,0,-24
4291.5625,24,-6,-28
4291.875,22,2,-12
4292.1875,32,0,-30
4292.5,22,0,-8
4292.8125,28,0,-26
4293.125,24,4,-32
4293.4375,14,4,-38
4293.75,24,0,-34
4294.0625,40,-8,-24
4294.375,38,2,-30
4294.6875,28,4,-14
4295,36,-6,-34
4295.3125,28,2,-34
4295.625,22,2,-42
4295.9375,28,0,-28
4296.25,36,0,-34
4296.5625,24,0,-22
4296.875,32,-8,-34
4297.1875,22,8,-42
4297.5,12,26,-26
4297.8125,30,10,-24
4298.125,54,-10,-24
4298.4375,28,-8,-32
4298.75,46,6,-28
4299.0625,24,2,-34
4299.375,26,0,-32
4299.6875,22,0,-26
4300,30,-10,-18
4300.3125,38,16,-4
4300.625,34,-4,-20
4300.9375,26,4,-40
4301.25,20,-8,-50
4301.5625,22,0,-28
4301.875,40,0,-8
4302.1875,24,0,-28
4302.5,34,0,-26
4302.8125,40,2,-26
4303.125,32,-6,-20
4303.4375,22,-8,-34
4303.75,38,2,0
4304.0625,30,-8,0
4304.375,42,0,0
4304.6875,38,-4,-32
4305,32,20,-34
4305.3125,28,8,-32
4305.625,22,0,-46
4305.9375,16,0,-30
4306.25,28,0,-32
4306.5625,30,0,-32
4306.875,22,10,-38
4307.1875,24,0,-48
4307.5,28,20,-18
4307.8125,32,-8,-28
4308.125,28,-8,10
4308.4375,46,4,-32
4308.75,24,6,-40
4309.0625,28,2,-28
4309.375,38,-2,-24
4309.6875,28,6,-46
4310,14,8,-30
4310.3125,24,2,-12
4310.625,22,12,-38
4310.9375,26,30,-68
4311.25,22,18,-54
4311.5625,26,0,-34
4311.875,28,4,-40
4312.1875,30,0,-36
4312.5,32,0,-36
4312.8125,24,-6,-34
4313.125,24,2,-30
4313.4375,26,-6,-38
4313.75,28,-4,-42
4314.0625,28,2,-26
4314.375,44,0,-42
4314.6875,28,0,-28
4315,32,2,-64
4315.3125,28,0,-24
4315.625,22,0,-36
4315.9375,26,4,-48
4316.25,36,0,-24
4316.5625,28,2,-24
4316.875,36,-8,-30
4317.1875,36,6,-22
4317.5,16,0,-36
4317.8125,24,14,-38
4318.125,26,6,-30
4318.4375,24,14,-10
4318.75,24,8,-30
4319.0625,20,0,-32
4319.375,30,0,-34
4319.6875,26,4,-50
4320,20,12,-34
4320.3125,34,0,-16
4320.625,22,4,-36
4320.9375,42,-4,-14
4321.25,30,0,-34
4321.5625,56,-6,-56
4321.875,28,2,-28
4322.1875,28,2,-12
4322.5,32,0,-26
4322.8125,32,4,-30
4323.125,48,0,-18
4323.4375,20,2,-50
4323.75,34,0,-24
4324.0625,10,14,-34
4324.375,32,-8,-48
4324.6875,34,2,-16
4325,38,-14,-34
4325.3125,28,2,-36
4325.625,30,0,-34
4325.9375,30,8,-32
4326.25,26,0,-30
4326.5625,28,0,-26
4326.875,14,14,-22
4327.1875,26,0,-34
4327.5,30,-6,-36
4327.8125,26,-14,-16
4328.125,28,10,-30
4328.4375,24,10,-38
4328.75,24,0,-28
4329.0625,22,0,-32
4329.375,14,4,-28
4329.6875,30,0,-24
4330,14,8,-34
4330.3125,30,-10,-32
4330.625,22,6,-28
4330.9375,8,24,-32
4331.25,14,12,-28
4331.5625,30,0,-38
4331.875,22,0,-16
4332.1875,32,4,-34
4332.5,30,4,8
4332.8125,28,0,-24
4333.125,28,0,-32
4333.4375,14,8,-50
4333.75,26,4,-40
4334.0625,12,20,-58
4334.375,20,0,14
4334.6875,46,8,-44
4335,28,2,-42
4335.3125,20,0,-46
4335.625,18,0,-22
4335.9375,22,2,-34
4336.25,22,4,-46
4336.5625,42,0,-24
4336.875,36,8,-16
4337.1875,42,4,-8
4337.5,22,8,-32
4337.8125,14,14,-34
4338.125,24,2,-30
4338.4375,28,0,-58
4338.75,28,4,-30
4339.0625,26,6,-30
4339.375,20,0,-28
4339.6875,24,6,-24
4340,20,-2,-36
4340.3125,22,0,-40
4340.625,40,0,-12
4340.9375,38,-10,-40
4341.25,26,6,-32
4341.5625,2,26,-40
4341.875,26,0,-22
4342.1875,30,0,-42
4342.5,28,0,-22
4342.8125,26,2,-34
4343.125,28,-10,-20
4343.4375,18,0,-22
4343.75,24,18,-24
4344.0625,22,6,-14
4344.375,26,-10,-44
4344.6875,18,0,-28
4345,28,4,-10
4345.3125,26,0,-26
4345.625,26,-4,-28
4345.9375,20,2,-32
4346.25,28,8,-40
4346.5625,12,8,-30
4346.875,26,-4,-42
4347.1875,24,6,-30
4347.5,10,36,-36
4347.8125,22,6,-46
4348.125,14,6,-12
4348.4375,28,0,-26
4348.75,22,16,-28
4349.0625,22,-6,4
4349.375,32,-4,-26
4349.6875,22,2,-16
4350,28,6,-24
4350.3125,20,18,-44
4350.625,28,0,-18
4350.9375,22,28,-20
4351.25,22,6,-46
4351.5625,24,4,-30
4351.875,28,-8,-32
4352.1875,28,0,-28
4352.5,22,0,-38
4352.8125,14,10,-24
4353.125,24,10,-42
4353.4375,30,2,-26
4353.75,34,-10,-40
4354.0625,26,0,-50
4354.375,16,18,-32
4354.6875,30,8,-54
4355,24,2,-22
4355.3125,28,-4,-32
4355.625,16,10,-30
4355.9375,32,2,-20
4356.25,36,2,-26
4356.5625,28,-4,-30
4356.875,24,2,-40
4357.1875,34,2,-6
4357.5,32,2,-42
4357.8125,24,2,-26
4358.125,26,0,-44
4358.4375,24,0,-34
4358.75,34,0,-42
4359.0625,32,0,-20
4359.375,22,6,-36
4359.6875,16,8,-32
4360,22,0,-30
4360.3125,40,0,-20
4360.625,22,8,-26
4360.9375,24,0,-26
4361.25,38,-12,-18
4361.5625,30,0,-30
4361.875,8,0,0
4362.1875,30,6,-22
4362.5,14,6,-26
4362.8125,20,6,-44
4363.125,32,4,-24
4363.4375,28,16,-26
4363.75,18,6,-42
4364.0625,30,-16,-26
4364.375,18,14,-16
4364.6875,22,0,-30
4365,28,0,-36
4365.3125,22,-2,-34
4365.625,26,2,-32
4365.9375,34,10,-20
4366.25,22,6,-26
4366.5625,32,-8,-32
4366.875,36,2,-18
4367.1875,14,24,-26
4367.5,28,8,-28
4367.8125,14,2,-48
4368.125,22,4,-28
4368.4375,30,-14,-30
4368.75,18,6,-30
4369.0625,30,6,-36
4369.375,40,6,-22
4369.6875,32,6,-20
4370,24,-2,-22
4370.3125,36,-4,-8
4370.625,26,6,-4
4370.9375,42,-8,-14
4371.25,22,8,-26
4371.5625,24,0,-8
4371.875,24,10,-30
4372.1875,32,4,-34
4372.5,26,0,-32
4372.8125,30,0,-34
4373.125,36,-2,-20
4373.4375,20,10,-44
4373.75,16,28,-28
4374.0625,28,4,-26
4374.375,28,0,-44
4374.6875,28,0,-14
4375,32,0,-24
4375.3125,28,2,-28
4375.625,32,0,-30
4375.9375,24,6,-38
4376.25,14,10,-32
4376.5625,20,16,-44
4376.875,22,10,-46
4377.1875,52,0,-22
4377.5,30,0,-22
4377.8125,24,2,-28
4378.125,26,2,-40
4378.4375,28,-4,-36
4378.75,28,0,-2
4379.0625,32,0,-18
4379.375,18,8,-32
4379.6875,26,-4,-32
4380,24,24,-26
4380.3125,36,6,-10
4380.625,26,16,-44
4380.9375,28,4,-26
4381.25,28,0,0
4381.5625,38,0,-28
4381.875,30,0,-30
4382.1875,14,6,-30
4382.5,32,2,-24
4382.8125,22,6,-36
4383.125,28,-2,-24
4383.4375,28,2,-22
4383.75,10,16,-18
4384.0625,26,4,-32
4384.375,6,4,-46
4384.6875,30,0,-28
4385,26,0,-28
4385.3125,24,2,-40
4385.625,30,0,-20
4385.9375,32,0,-22
4386.25,24,2,-26
4386.5625,32,-16,-30
4386.875,26,6,-32
4387.1875,22,0,-46
4387.5,12,22,-26
4387.8125,56,-8,-14
4388.125,30,4,-28
4388.4375,26,4,-26
4388.75,26,2,-28
4389.0625,32,4,-24
4389.375,36,4,-26
4389.6875,26,6,-30
4390,22,0,-36
4390.3125,30,2,-12
4390.625,26,-22,-38
4390.9375,26,6,-28
4391.25,24,2,-36
4391.5625,32,0,-24
